Term name,Parent Term Name,Term description,GUID,Parent GUID
Tygarrup triporus,,,f308232b-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup takarazimensis,,,0245f40d-ac8f-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup singaporiensis,,,ee52481b-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup quelpartensis,,,f2f4adca-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup poriger,,,025a41a8-ac8f-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup nepalensis,,,f3076edf-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup muminabadicus,,,f305ca92-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
tygarrup monoporus,,,fa22341d9607a7ea508b7b3da95db747,027fac61-ac8f-11e3-805d-020044200006
Tygarrup malabarus,,,f30e7802-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup javanicus,,It was cited erroneously as 'Tygarrup javonicus' by Chamberlin & Wang (1952 - Proc. Biol. Soc. Washington 65: 178),f3088c89-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup intermedius,,"This species was described upon a single alien specimen which was supposed to be introduced from Guyana; however, its actual origin is most probably in Asia.",f309e084-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup griseoviridis,,,f306467b-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup diversidens,,Records from Tonchin are most probably based on misidentification,025e9812-ac8f-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup daliensis,,,79e64421-026d-4872-ad7e-90a6dae03d96,e32a95e4-ac8e-11e3-805d-020044200006
Tygarrup crassignathus,,,f307b869-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
tygarrup asiaticus,,,225408438398e784a57a96e4a2b9440a,025b2614-ac8f-11e3-805d-020044200006
Tygarrup anepipe,,,f3058216-ac8e-11e3-805d-020044200006,e32a95e4-ac8e-11e3-805d-020044200006
Tycodesmus parvulus,,,efc77aa3-ac8e-11e3-805d-020044200006,e343dc6a-ac8e-11e3-805d-020044200006
Tycodesmus medius,,,efd74d0c-ac8e-11e3-805d-020044200006,e343dc6a-ac8e-11e3-805d-020044200006
Tycodesmus macropus,,,efc77955-ac8e-11e3-805d-020044200006,e343dc6a-ac8e-11e3-805d-020044200006
tycodesmus falcatus,,,de65f846d7837273136389223e2c543b,efc49aef-ac8e-11e3-805d-020044200006
Tweediphilus malaccanus,,,02609680-ac8f-11e3-805d-020044200006,e52b6d0c-ac8e-11e3-805d-020044200006
turkomerium anatolianum,,,663d83be952b5d757606073ddd31f506,f5128e59-ac8e-11e3-805d-020044200006
turkoiulus longiventris,,,7bef6bbb0040bab763eb589a1cd9a319,efc3d189-ac8e-11e3-805d-020044200006
Turdulisoma turdulorum,,,f0064f74-ac8e-11e3-805d-020044200006,e354a96b-ac8e-11e3-805d-020044200006
Turdulisoma helenreadae,,,26f04433-9761-48db-a52c-f131f33bcb74,e354a96b-ac8e-11e3-805d-020044200006
Turdulisoma galiciense,,,c8cd29fe-bcfb-4f1e-a9ca-67f000fb2e19,e354a96b-ac8e-11e3-805d-020044200006
Turdulisoma,,,e354a96b-ac8e-11e3-805d-020044200006,e2cc6ba3-ac8e-11e3-805d-020044200006
Turboiulus tichomirovi,,,f0065481-ac8e-11e3-805d-020044200006,e354aabe-ac8e-11e3-805d-020044200006
Turanodesmus tenuis,,,efd3d047-ac8e-11e3-805d-020044200006,17c2e869-d9d1-4b97-a38e-1146787bad84
Turanodesmus stummeri,,,8c687ff3-dd42-4a21-aa72-1b0b7ec1d09e,b8ee1dc7-51eb-46d6-9568-f74cc7953743
Turanodesmus kitabensis,,,efc88378-ac8e-11e3-805d-020044200006,38d8506e-404a-44c0-a69f-87aa9eaa2ab6
Turanodesmus glaber,,,efd3d1a9-ac8e-11e3-805d-020044200006,c710075f-4d88-4bd6-bbbe-63d897c757e5
Turanodesmus expressus,,,efd3cc4d-ac8e-11e3-805d-020044200006,f4dcddb7-aeb3-4c43-ab95-97b14dcf1267
Turanodesmus cynodon,,,efd3d454-ac8e-11e3-805d-020044200006,67517022-a726-4130-ba09-4c9c0fa0610d
Turanodesmus cornutus,,,efd3d5ab-ac8e-11e3-805d-020044200006,863d203a-806d-4d24-9715-35288f647c3c
Turanodesmus clavatipes,,,34b687db-6ddb-4b17-a2d9-2061ec6ebc37,eff5e0c8-ac8e-11e3-805d-020044200006
Turanodesmus almassyi,,,efd3d703-ac8e-11e3-805d-020044200006,9b9e7cd5-8db4-4708-b6b6-8d0dd841408f
Turanodesmus (Kirgisdesmus) inermis,,,f006533a-ac8e-11e3-805d-020044200006,ffc79947-ec8c-4664-95ae-81ba7c90b69d
Turanodesmus (Kirgisdesmus) elevatus,,,efd3d2ff-ac8e-11e3-805d-020044200006,2e44dbbd-198d-4106-8045-fe9a416dedc2
tuolumnia danehyi,,,4e510a6b56dbd7d5c8e50abd0d8e7d30,efea3ce8-ac8e-11e3-805d-020044200006
Tuoba zograffi,,,f513dd79-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba xylophaga,,"Considered a junior synonym of Tuoba laticeps (Pocock, 1891) by Crabill (1968 - Proceedings of the Entomological Society of Washington, 70 (4): 345), but actually different from this latter species according to the original description.",03672b84-ac8f-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba tiosianus,,"Described as a new species even by Takakuwa (1934 - Dobutsugaku Zasshi, 46: 386).",f510c501-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba sydneyensis,,"Firstly assigned to the genus Tuoba Chamberlin, 1920 by Crabill (1968 - Proceedings of the Entomological Society of Washington, 70 (4): 345).",f5120190-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba sudanensis,,Originally described as Clinopodes poseidonis sudanensis.,f511ee8d-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba poseidonis,,"Firstly assigned to the genus Tuoba Chamberlin, 1920 by Minelli (2001 - Patrimoines naturels, 50: 323).",02573507-ac8f-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba pallida,,,f303c5ec-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba littoralis,,"Described as a new species even by Takakuwa (1934 - Dobutsugaku Zasshi, 46: 387).",f30e358c-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba laticollis,,"Firstly assigned to the genus Tuoba Chamberlin, 1920 by Foddai, Pereira & Minelli (2000 - Bonner Zoologische Monographien, 2: 103).",f50f7f6b-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba laticeps,,"Originally assigned to the genus Geophilus Leach, 1814 with doubt. Firstly assigned to the genus Tuoba Chamberlin, 1920 by Crabill (1968 - Proceedings of the Entomological Society of Washington, 70 (4): 345).",024713ab-ac8f-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba kozuensis,,"Described as a new species even by Takakuwa (1934 - Dobutsugaku Zasshi, 46: 387).",f302c5e9-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba japonicus,,,f303b5e9-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba hispanica,,"Firstly assigned to the genus Tuoba Chamberlin, 1920 by Minelli & Bonato (2006 - Zootaxa, ***: ***)",f305507e-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
tuoba curticeps,,,27ed4f5848e3fd42f9d829a6a3ff70cb,f5120190-ac8e-11e3-805d-020044200006
Tuoba culebrae,,,f30829a8-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba benoiti,,"Firstly assigned to the genus Tuoba Chamberlin, 1920 by Ashmole & Ashmole (2000 - St. Helena and Ascension Island: a natural history: 328).",02cb18a3-ac8f-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba baeckstroemi,,"Originally described as Geophilus (Nesogeophilus) bäckströmi. Firstly assigned to the genus Tuoba Chamberlin, 1920 by Foddai, Pereira & Minelli (2000 - Bonner Zoologische Monographien, 2: 102).",f3061fe9-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba ashmoleorum,,,c6362ef6-a83c-46bb-9049-9c095fa21f0d,e3c4a55d-ac8e-11e3-805d-020044200006
Tuoba aragonica,,"Record from Elba Island (Attems, 1908 - Zoologische Jahrbücher. Abteilung für Systematik, Geographie und Biologie der Tiere, 26: 189) deserves confirmation.",f30b4df6-ac8e-11e3-805d-020044200006,e3c4a55d-ac8e-11e3-805d-020044200006
Tunodesmus orthogonus,,,f0066024-ac8e-11e3-805d-020044200006,e3521b5a-ac8e-11e3-805d-020044200006
Tunodesmus laminiger,,,efe8dc4b-ac8e-11e3-805d-020044200006,e3521b5a-ac8e-11e3-805d-020044200006
Tunodesmus,,,e3521b5a-ac8e-11e3-805d-020044200006,e2af5915-ac8e-11e3-805d-020044200006
Tunochilus marginis,,,f00650b5-ac8e-11e3-805d-020044200006,e350e738-ac8e-11e3-805d-020044200006
Tunochilus marcuzzii,,,efd76ad2-ac8e-11e3-805d-020044200006,e350e738-ac8e-11e3-805d-020044200006
Tunochilus,,,e350e738-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
Tuniulus oregonensis,,,efe8dafd-ac8e-11e3-805d-020044200006,e3475777-ac8e-11e3-805d-020044200006
Tuniulus milpitanus,,,efe8e1ad-ac8e-11e3-805d-020044200006,e3475777-ac8e-11e3-805d-020044200006
tuniulus milpetanus,,,561ef52f2feec3409bf487990a84e86d,efe8e1ad-ac8e-11e3-805d-020044200006
tuniulus hewitti,,,72884789a810f2888b4796065c9b3b2a,eff1321f-ac8e-11e3-805d-020044200006
Tuniulus,,,e3475777-ac8e-11e3-805d-020044200006,e2bac71b-ac8e-11e3-805d-020044200006
tucoria viridicolens,,,c9393d33d456993590760d1a40f301d3,eff0d03a-ac8e-11e3-805d-020044200006
tucoria kentuckiana,,,6dc7d0722a8e0f927dfe30832a9719d4,eff0dd41-ac8e-11e3-805d-020044200006
tucoria dynama,,,49c83e92ace8cb6e66d7c6a0aab42869,eff0d420-ac8e-11e3-805d-020044200006
tucoria calceata,,,6e8efd4ca0f1b8d2f7ebeca3381bd48f,eff10394-ac8e-11e3-805d-020044200006
Tubostreptus teres,,,f0067d42-ac8e-11e3-805d-020044200006,e354aebf-ac8e-11e3-805d-020044200006
Tuberogonus tavoiensis,,,eff9e409-ac8e-11e3-805d-020044200006,e353afe2-ac8e-11e3-805d-020044200006
Tuberogonus oatesi,,,eff9ee78-ac8e-11e3-805d-020044200006,e353afe2-ac8e-11e3-805d-020044200006
Tuberodesmus quadricarinatus,,,f01bf1ec-ac8e-11e3-805d-020044200006,e3588aec-ac8e-11e3-805d-020044200006
Tuberodesmus,,,e3588aec-ac8e-11e3-805d-020044200006,e2bab679-ac8e-11e3-805d-020044200006
Tubercularium odontopezum,,,f0067c05-ac8e-11e3-805d-020044200006,e344bec7-ac8e-11e3-805d-020044200006
tubercularium hova,,,699ff1774a0c9bcb2bd3cfb4d4ab2bc9,efd644ae-ac8e-11e3-805d-020044200006
Tubaphe levii,,,f0067592-ac8e-11e3-805d-020044200006,e354ad66-ac8e-11e3-805d-020044200006
tsagonus villarricae,,,15b3894e4f697a047052a4aac0acb770,efc41697-ac8e-11e3-805d-020044200006
tsagonus villaricae,,,0f94520b36f90c0e621742e0051ac8ab,efc41697-ac8e-11e3-805d-020044200006
tsagonus valdiviae,,,dcad13e0c70c5f434efab446d3bd48a1,efc47bee-ac8e-11e3-805d-020044200006
tsagonus puconus,,,2c5156350e0fb7dc7ff5ca372ac2ac72,efc47390-ac8e-11e3-805d-020044200006
tsagonus osorno,,,39e6d943c209010fa9189b64465de45b,efc47aa5-ac8e-11e3-805d-020044200006
tsagonus nahuelbutae,,,e2edd7c8163a8866ee2a7273ddb7008f,efc47256-ac8e-11e3-805d-020044200006
tsagonus muermo,,,1f4efb6a21e30a3466b43be719969906,efd6128a-ac8e-11e3-805d-020044200006
tsagonus concolor,,,520d8e1f5ff9af41d7b9a4f619d1ae58,efe4a55c-ac8e-11e3-805d-020044200006
trypostrephon orientalis,,,fa78be451930b2f6c58a4c95381ab1f5,efc47fc1-ac8e-11e3-805d-020044200006
Trucobolus townesi,,,f0066aed-ac8e-11e3-805d-020044200006,e354ac12-ac8e-11e3-805d-020044200006
Tropobius sylvanus,,,f3087a15-ac8e-11e3-805d-020044200006,e3c59530-ac8e-11e3-805d-020044200006
Tropobius morelus,,,024f9af2-ac8f-11e3-805d-020044200006,e3c59530-ac8e-11e3-805d-020044200006
tropitrachelus unidentatus,,,816b71bd58379d77ca46bdf5c8b6e13a,f018447c-ac8e-11e3-805d-020044200006
Tropisoma politum,,,efbf40fe-ac8e-11e3-805d-020044200006,e34a128c-ac8e-11e3-805d-020044200006
tropisoma pallipes,,,a4c04dd7c1845e634273226116f0910d,eff4f5fa-ac8e-11e3-805d-020044200006
tropisoma ferrugineum,,,fd42f292e4b324682c5f2cf595d6fa2e,eff4f5fa-ac8e-11e3-805d-020044200006
tropisoma corrugatum,,,1caada3e974e8f075d14a0b3900ad10c,eff4f5fa-ac8e-11e3-805d-020044200006
tropiiulus tuberculosus,,,5b33de28e0487367fac0a46c83b7ad9e,f0181ff2-ac8e-11e3-805d-020044200006
tropidesmus jugosus,,,c613d8156eaddd3f88355960b360099b,effe6586-ac8e-11e3-805d-020044200006
tropidesmus dilobatus,,,de3cb78bcc5acef3278c4da426beeb00,effff5c4-ac8e-11e3-805d-020044200006
Tropidesmus cooki,,,efd88a31-ac8e-11e3-805d-020044200006,e34b0294-ac8e-11e3-805d-020044200006
tropidesmus circuli,,,d08a9fa8f6db9ed34185420bfef9ad15,f00080b6-ac8e-11e3-805d-020044200006
Tropidesmus,,,e34b0294-ac8e-11e3-805d-020044200006,e2bab553-ac8e-11e3-805d-020044200006
Trogodesmus vittatus,,,f00269c4-ac8e-11e3-805d-020044200006,e3541f74-ac8e-11e3-805d-020044200006
Trogodesmus nigrescens,,,f002687d-ac8e-11e3-805d-020044200006,e3541f74-ac8e-11e3-805d-020044200006
Trogodesmus bicolor,,,f0068392-ac8e-11e3-805d-020044200006,e3541f74-ac8e-11e3-805d-020044200006
Troglotyla skamania,,,f0068243-ac8e-11e3-805d-020044200006,e348d079-ac8e-11e3-805d-020044200006
troglotyla sakamania,,,43b08aed53488e101a8a67bcc3876a60,efed5e16-ac8e-11e3-805d-020044200006
Trogloiulus vailatii,,,efe46581-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
trogloiulus tamaninii,,,9130721dcd4c40cc6fd31f306ea6ee81,efe466d2-ac8e-11e3-805d-020044200006
trogloiulus roettgeni,,,7404b6e8144b3b4d86e4db99af1ba9b0,efe466d2-ac8e-11e3-805d-020044200006
Trogloiulus osellai,,,efe46435-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
Trogloiulus mirus,,,f00684db-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
Trogloiulus minimus,,,efe462e4-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
Trogloiulus concii,,,efe469c7-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
Trogloiulus comensis,,,efe46826-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
Trogloiulus boldorii,,,efe466d2-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
Trogloiulus binii,,,efe46fee-ac8e-11e3-805d-020044200006,e3465ed7-ac8e-11e3-805d-020044200006
trogloiulus bericus,,,aae78073f7d9972b0a17ca150ef1edcf,efe466d2-ac8e-11e3-805d-020044200006
trogloglyphus balazsi,,,1dd9b3627d7f93228f5fbf9a5b0b9a37,efe63a4c-ac8e-11e3-805d-020044200006
trogloglyphus anophthalmus,,,c4066027980675c71a934bc661141251,efe63913-ac8e-11e3-805d-020044200006
Troglodicus tridentifer,,,f00687a5-ac8e-11e3-805d-020044200006,e3521ca7-ac8e-11e3-805d-020044200006
Troglodicus meridionale,,,efe8e2e7-ac8e-11e3-805d-020044200006,e3521ca7-ac8e-11e3-805d-020044200006
troglocambala loomisi,,,546006fef6c87d55036106fa33a1e7ce,eff09bdc-ac8e-11e3-805d-020044200006
Troglobrachydesmus absoloni,,,efd3d85e-ac8e-11e3-805d-020044200006,e35024be-ac8e-11e3-805d-020044200006
trochosoma pelloceps,,,861ea8c72ed2696edb0fb185bc4a7416,eff8d6e0-ac8e-11e3-805d-020044200006
trivandrobelum stridulum,,,56c59f0bc15e7203893d1b451fd5c599,eff8c57d-ac8e-11e3-805d-020044200006
Trisarsiinae,,,8e7da600-7e81-4927-a914-2abffcd9d3c3,19924d76-ce04-4d8c-affb-c17673bf34e8
Trisariinae,,,19924d76-ce04-4d8c-affb-c17673bf34e8,e2bb9148-ac8e-11e3-805d-020044200006
Trisaria washingtonensis,,,fec77075-7a44-4884-84f8-aafc92c8f6a3,441b1a02-8223-4535-90b7-b89b3192a410
Trisaria rex,,,50cdd5eb-19e0-4b76-848a-9b3bc8a873d7,441b1a02-8223-4535-90b7-b89b3192a410
Trisaria olympia,,,eaee6b0a-7600-46fe-83d4-4dc287f72f6a,441b1a02-8223-4535-90b7-b89b3192a410
Trisaria,,,441b1a02-8223-4535-90b7-b89b3192a410,19924d76-ce04-4d8c-affb-c17673bf34e8
trinidadius klagesi,,,2f12cbf487082f9f28e03686023ee25c,efec40c7-ac8e-11e3-805d-020044200006
trinacrius dinapolii,,,a2cd95c8be611a986df0fdd492acb7bf,f00aae0c-ac8e-11e3-805d-020044200006
trinacriomeris archimedis,,,9991537a793f4356fd4b0744790cf5bd,efe6aaf5-ac8e-11e3-805d-020044200006
trimerophoron vestonense,,,23d802848853131f83922510d24e0e46,efe4cc48-ac8e-11e3-805d-020044200006
trimerophoron rhaeticum,,,849a18a0f1304f44bcf3a59fb5676386,efe47132-ac8e-11e3-805d-020044200006
trimerophoron peniculorum,,,cec9aca0af8ec42b48376f8e4609eb9c,eff63aa9-ac8e-11e3-805d-020044200006
trimerophoron nemorense,,,ab74704354dbd4964c8e779de7940880,f0091967-ac8e-11e3-805d-020044200006
Trimerophoron grypischium roseni,,,33807702-c365-11e4-869f-239583ce8323,f00688f0-ac8e-11e3-805d-020044200006
trimerophoron grypischium alpivagum,,,8f3ec1f339d838afeddbb4226a8bc83b,efe4d1ae-ac8e-11e3-805d-020044200006
Trimerophoron grypischium,,,f00688f0-ac8e-11e3-805d-020044200006,e346616b-ac8e-11e3-805d-020044200006
trimerophoron germanicum alpivagum,,,a1a06ef5605ead640900a67cc0c27a67,efe4d1ae-ac8e-11e3-805d-020044200006
trimerophoron germanicum,,,7004258b86b6e38cfd90ca0b4244fa94,2bd93377-ac8f-11e3-805d-020044200006
trimerophoron falteronense,,,d657c6657d6e6373050180d64a77aa0e,efe4cf03-ac8e-11e3-805d-020044200006
trimerophoron brentanum,,,4cf5fa77221f984121a1787484b306d4,f013e1e0-ac8e-11e3-805d-020044200006
trimerophoron bensai,,,ae0f6a5da883b023500d85bfa5bffb52,efe4d059-ac8e-11e3-805d-020044200006
Trimerophoron,,,e346616b-ac8e-11e3-805d-020044200006,e2bb9c10-ac8e-11e3-805d-020044200006
trimerophorella rhaeticum,,,65ad557640124355a077be303786bb34,efe47132-ac8e-11e3-805d-020044200006
Trimerophorella rhaetica,,,efe47132-ac8e-11e3-805d-020044200006,e3466020-ac8e-11e3-805d-020044200006
Trimerophorella paradisia,,,f015a0ad-ac8e-11e3-805d-020044200006,e3466020-ac8e-11e3-805d-020044200006
Trimerophorella ornatum,,,efddc847-ac8e-11e3-805d-020044200006,e3466020-ac8e-11e3-805d-020044200006
trimerophorella nivicomes nivicomes,,,8b482def1afba55aa1ef4f1ad5680b5f,efe47132-ac8e-11e3-805d-020044200006
trimerophorella nivicomes muscorum,,,f4b9f9b713fca7679ec103568a14d8aa,efe47132-ac8e-11e3-805d-020044200006
trimerophorella nivicomes engadina,,,c38b2123360b59e318f683703eea010d,efe47132-ac8e-11e3-805d-020044200006
trimerophorella nivicomes,,,c21e77c3971ebd101301aed5ec814347,efe47132-ac8e-11e3-805d-020044200006
trimerophorella glaciei,,,441b0d4c239196d519c32ac53afadf5b,efe47132-ac8e-11e3-805d-020044200006
Trimerophorella,,,e3466020-ac8e-11e3-805d-020044200006,e2bb9c10-ac8e-11e3-805d-020044200006
Trilobodesmus levequei,,,efc4b6f1-ac8e-11e3-805d-020044200006,e34e9043-ac8e-11e3-805d-020044200006
Trilobodesmus,,,e34e9043-ac8e-11e3-805d-020044200006,e2af5e3f-ac8e-11e3-805d-020044200006
Trigonostylus verrucosus,,,f01af980-ac8e-11e3-805d-020044200006,e34d2e55-ac8e-11e3-805d-020044200006
Trigonostylus spinosus,,,f017d3fc-ac8e-11e3-805d-020044200006,e34d2e55-ac8e-11e3-805d-020044200006
trigonostylus niger,,,49581dd5a0bbd2a14c495291cb0024da,f017dbe4-ac8e-11e3-805d-020044200006
Trigonostylus hirsutus,,,f017c87e-ac8e-11e3-805d-020044200006,e34d2e55-ac8e-11e3-805d-020044200006
Trigonostylus crassisetis,,,f017cfe9-ac8e-11e3-805d-020044200006,e34d2e55-ac8e-11e3-805d-020044200006
Trigonostylus ammonites,,,f017c733-ac8e-11e3-805d-020044200006,e34d2e55-ac8e-11e3-805d-020044200006
Trigonostylus,,,e34d2e55-ac8e-11e3-805d-020044200006,e2af6411-ac8e-11e3-805d-020044200006
trigonostreptus weberi modiglianii,,,63e639b7067282e55c3e26caf925fdd2,effd6fc3-ac8e-11e3-805d-020044200006
trigonostreptus weberi,,,f7b0f17e199963f0e03b66909634e68c,f006e183-ac8e-11e3-805d-020044200006
trigonostreptus rubrocinctus burchardi,,,429342e040bfc59a1de86e12ee25a406,2bdb324d-ac8f-11e3-805d-020044200006
trigonostreptus rubrocinctus,,,861b02b8fab4a81d65bf09223df25a6a,effc197a-ac8e-11e3-805d-020044200006
trigonostreptus pseudoweberi,,,37e4d69b31c416d8a7c0bf2d61a26f85,f006e183-ac8e-11e3-805d-020044200006
trigonostreptus ostentatus,,,4c069f43c544e9d3ef6e1a0ec6e3afe1,f006e183-ac8e-11e3-805d-020044200006
Trigonocryptops punicus,,,0a3d3948-82ff-4ddf-810c-a16c5ccc86fb,15f5f583-708b-44ba-aa95-3fa8982a958f
Trigonocryptops longicornis,,,b5a54d69-9a23-4c89-b631-5fbea461bb63,ed8b4c52-ac8e-11e3-805d-020044200006
Trigoniulus veteranus,,,efd0f9b2-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus venatorius,,,efd100d2-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus velox,,,f0067fbc-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus variabilis ecaudatus,,,337fa048-c365-11e4-869f-239583ce8323,efd0ff8a-ac8e-11e3-805d-020044200006
Trigoniulus variabilis,,,efd0ff8a-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus utagalus,,,efd0fc59-ac8e-11e3-805d-020044200006,b4e9e028-8444-431b-9816-1b4079b3f304
trigoniulus uncinatus,,,26c414758578710557e41989e36167d3,efd13243-ac8e-11e3-805d-020044200006
Trigoniulus toriii,,,efc80d1d-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus tertius,,,efc7fe55-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus ternatensis,,,efce22a5-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
trigoniulus targionii,,,0b64b932035ee02ce89dabe56cab0231,f0134638-ac8e-11e3-805d-020044200006
Trigoniulus tamicus,,,f0069038-ac8e-11e3-805d-020044200006,bb30ece6c90001ea6672e39c5dd6df9a
Trigoniulus tamaicus,,,37c5d93d5f62a9ad058a6f5c35be3f71,bb30ece6c90001ea6672e39c5dd6df9a
trigoniulus takakuwai,,,1fd707eeda9cf988df64937bd388a461,efe387a1-ac8e-11e3-805d-020044200006
Trigoniulus takahasii,,,efc72ddd-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus tahitianus,,,efce1ac7-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus tachypus,,,effb7bf2-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus straeleni,,,efd0fb03-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus squamosus,,,efd10297-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus squamifer,,,f00691af-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus soleatus,,,efd10152-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
trigoniulus sikorae,,,034c5d0d7c3b8be7591a25e11a1dd822,efcf402f-ac8e-11e3-805d-020044200006
Trigoniulus sericatus,,,efe8e427-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus segmentatus,,,efc80e60-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
trigoniulus sanguinemaculatus,,,d02a305c0607dfbf73b79b845fe821e5,eff91fcb-ac8e-11e3-805d-020044200006
Trigoniulus ruspolii,,,efccf5ca-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
trigoniulus rugosus,,,0ae079585ee681b4900a71c319921414,eff53ee1-ac8e-11e3-805d-020044200006
Trigoniulus rubrocinctus,,,efce1813-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
Trigoniulus reonus,,,effc3189-ac8e-11e3-805d-020044200006,e3442a80-ac8e-11e3-805d-020044200006
trigoniulus remotus,,,f13f4ea8d0e2a9d3fbad20049751f013,efed91d5-ac8e-11e3-805d-020044200006
